597.5,1.95147948388466E-09
597.7,1.52588717317268E-09
597.9,2.02993011002198E-09
598.1,3.11453777113967E-09
598.3,4.35725879303372E-09
598.5,3.00713803861717E-09
598.7,1.68050940022216E-09
598.9,3.08227931792998E-09
599.1,1.91807841548869E-09
599.3,1.57919353173674E-09
599.5,2.40105419411227E-09
599.700000000001,1.23584006995364E-09
599.900000000001,6.19501429992664E-09
600.100000000001,6.83311167148767E-09
600.300000000001,2.152445824112E-09
600.500000000001,2.12691217949641E-09
600.700000000001,4.34636077669338E-09
600.900000000001,3.00657285728348E-09
601.100000000001,1.83721536874926E-09
601.300000000001,2.1489687377237E-09
601.500000000001,1.4616710085318E-09
601.700000000001,1.66577023329873E-09
601.900000000001,1.22530530313718E-09
602.100000000001,1.84184931500364E-09
602.300000000001,9.77674663141799E-10
