41528700,1.68515869731247E-08
41528702,2.23088041086438E-08
41528704,1.58586298756322E-08
41528706,1.73166635011406E-08
41528708,1.69217946583695E-08
41528710,2.00013554475136E-08
41528712,3.12180708035465E-08
41528714,2.84887874248576E-08
41528716,1.81511718518627E-08
41528718,2.4133301438461E-08
41528720,3.28995642346974E-08
41528722,1.63405598115914E-08
41528724,2.33557685283107E-08
41528726,4.90034927020698E-09
41528728,1.8424753029782E-08
41528730,1.28798683020607E-08
41528732,1.59540036768462E-08
41528734,2.65795832734122E-08
41528736,2.57655136178143E-08
41528738,1.07745819781097E-08
41528740,6.4093501524534E-09
41528742,1.84732602303353E-08
41528744,7.67811053822747E-09
41528746,2.98578569442574E-08
41528748,1.71317172847187E-08
41528750,1.55171524545707E-08
41528752,8.4292640797221E-09
41528754,3.00588150253703E-08
41528756,1.97113593105513E-08
41528758,1.54492866794737E-08
41528760,4.31732261321572E-08
41528762,1.65027004532441E-08
41528764,1.39440405954071E-08
41528766,1.24591212215192E-08
41528768,1.22204942807229E-08
41528770,1.71297305829576E-08
41528772,2.0632871785707E-08
41528774,2.35356458394708E-08
41528776,9.96633906701587E-09
41528778,2.12115128817526E-08
41528780,2.05888971953713E-08
41528782,1.77752735145347E-08
41528784,2.25185876484363E-08
41528786,1.56911737368901E-08
41528788,2.86419850613133E-08
41528790,1.19978894410894E-08
41528792,1.56285379371072E-08
41528794,2.63173557112651E-08
41528796,1.40436913115873E-08
41528798,1.97938695447183E-08
41528800,1.80132394428802E-08
41528802,1.36102644579854E-08
41528804,1.17376997764358E-08
41528806,3.78043610011655E-08
41528808,3.41570661141214E-09
41528810,1.50114105768169E-08
41528812,7.42603584521375E-09
41528814,1.723178985918E-08
41528816,1.26807744256764E-08
41528818,1.93591027564814E-08
41528820,1.35864797641354E-08
41528822,1.55104699489217E-08
41528824,3.70326438284064E-08
41528826,1.38727807117693E-08
41528828,2.34520693803379E-08
41528830,9.02183517973516E-09
41528832,3.31696758769192E-08
41528834,1.78785044690797E-08
41528836,2.83209780123233E-08
41528838,2.69942551123045E-08
41528840,5.52582396701281E-08
41528842,1.41618176622074E-08
41528844,2.76366661980258E-08
41528846,1.96867867403905E-08
41528848,4.04760968412468E-08
41528850,4.29467476903601E-08
41528852,1.66607056691231E-08
41528854,2.71215909357415E-08
41528856,2.39201926035132E-08
41528858,1.65876431614928E-08
41528860,2.79153070197994E-08
41528862,1.17150410774715E-08
41528864,7.99532550223079E-09
41528866,3.51654901972811E-08
41528868,1.36563926314263E-08
41528870,1.31312996752562E-08
41528872,1.32406608533412E-08
41528874,4.20494117116477E-08
41528876,8.85585683038025E-09
41528878,1.74821931441653E-08
41528880,1.63175497981955E-08
41528882,5.95960380055192E-09
41528884,2.90573603675398E-08
41528886,1.87757346113176E-08
41528888,1.17014687723134E-08
41528890,1.53192743440814E-08
41528892,2.41819147693434E-08
41528894,1.10443631915597E-08
41528896,2.33698143525559E-08
41528898,4.36215919142434E-08
41528900,9.26284718215058E-09
41528902,1.19031287628276E-08
41528904,2.67266491353109E-08
41528906,9.23483746046037E-09
41528908,9.19875331403859E-09
41528910,2.21453733359007E-08
41528912,1.79313842743271E-08
41528914,6.78428697998511E-09
41528916,1.16280115058192E-08
41528918,1.59918397940921E-08
41528920,2.45715409665388E-08
41528922,8.78172375554288E-09
41528924,2.2700579293123E-08
41528926,2.00594260020639E-08
41528928,1.10971652698172E-08
41528930,2.61428498685102E-08
41528932,3.05828324847115E-08
41528934,2.75605288344159E-08
41528936,1.31865996603922E-08
41528938,3.02610564502476E-08
41528940,5.77327247312606E-08
41528942,1.92603958159141E-08
41528944,3.85879936665509E-08
41528946,2.50000333096495E-08
41528948,1.43696900457813E-08
41528950,1.37550896127432E-08
41528952,3.98626416504085E-08
41528954,2.94173330894173E-08
41528956,1.05397862495566E-08
41528958,2.12671281158587E-08
41528960,1.87700167108074E-08
41528962,2.65388657894336E-08
41528964,1.7685226856408E-08
41528966,2.17249486075273E-08
41528968,6.9828643086638E-08
41528970,1.84876155198203E-08
41528972,3.2379301198988E-08
41528974,3.9403033576507E-08
41528976,1.27314944772436E-08
41528978,4.94526770312949E-08
41528980,2.59260006914011E-08
41528982,1.65781692414907E-08
41528984,1.16147652645978E-08
41528986,1.36180128779598E-08
41528988,5.65612036180982E-09
41528990,1.66433887985526E-08
41528992,2.70040418715618E-08
41528994,2.13284886071807E-08
41528996,2.90084435490841E-08
41528998,3.14023565460355E-08
41529000,1.67013554857639E-08
41529002,2.05887384877023E-08
41529004,2.28686719565559E-08
41529006,1.84890298863054E-08
41529008,3.30538246473339E-08
41529010,2.08178478908096E-08
41529012,1.46312638431814E-08
41529014,2.09224547405502E-08
41529016,2.38151233751734E-08
41529018,2.64986958469354E-08
41529020,3.13781784134642E-08
41529022,1.16490588245051E-08
41529024,1.47374828868432E-08
41529026,1.89331016682594E-08
41529028,2.88060824977049E-08
41529030,2.41085103469708E-08
41529032,1.28379435068115E-08
41529034,1.86605401456799E-08
41529036,2.20712108707215E-08
41529038,1.77523660336662E-08
41529040,2.41001834159363E-08
41529042,1.10778630707523E-08
41529044,6.46419625752454E-09
41529046,2.33018405190652E-08
41529048,1.36258904368373E-08
41529050,2.28707054776346E-08
41529052,1.86824905490626E-08
41529054,2.15846881530651E-08
41529056,2.77012039751898E-08
41529058,1.5788596107998E-08
41529060,3.43038081048503E-08
41529062,4.10651697220131E-08
41529064,2.48298865932633E-08
41529066,8.78005939898352E-09
41529068,2.29833020405081E-08
41529070,3.26810176449043E-08
41529072,1.76988279043344E-08
41529074,2.12399930987425E-08
41529076,1.81909218586868E-08
